variant,date,Al_umol_per_l,Ca_umol_per_l,Cl_umol_per_l,DOC_umol_per_l,EC_field_uS_per_cm_25degC,EC_lab_uS_per_cm_25degC,Fe_umol_per_l,HCO3_umol_per_l,HCO3_hardness_dH,K_umol_per_l,Kb8.2_mmol_per_l,Ks4.3_mmol_per_l,Mg_umol_per_l,NO2_umol_per_l,NO3_umol_per_l,Na_umol_per_l,O2_mg_per_l,SO4_umol_per_l,Si_umol_per_l,pH_field,pH_lab,sum_anions_meq_per_l,sum_cations_meq_per_l,temp_air_degC,temp_pH_lab_degC,temp_water_field_degC,treatment,replicate,soil,soil_name,phase,feedstock,sensor,treatment_label,treatment_group,treatment_group_label,experiment_start_date,days,volume_pumped,volume_avgBD,volume_dumpmodel,dump_volume_l,volume_source,Na_flux_mmol_per_m2_pumped,Na_flux_mmol_per_m2_avgBD,Na_flux_mmol_per_m2_dumpmodel,K_flux_mmol_per_m2_pumped,K_flux_mmol_per_m2_avgBD,K_flux_mmol_per_m2_dumpmodel,Ca_flux_mmol_per_m2_pumped,Ca_flux_mmol_per_m2_avgBD,Ca_flux_mmol_per_m2_dumpmodel,Mg_flux_mmol_per_m2_pumped,Mg_flux_mmol_per_m2_avgBD,Mg_flux_mmol_per_m2_dumpmodel,Cl_flux_mmol_per_m2_pumped,Cl_flux_mmol_per_m2_avgBD,Cl_flux_mmol_per_m2_dumpmodel,HCO3_flux_mmol_per_m2_pumped,HCO3_flux_mmol_per_m2_avgBD,HCO3_flux_mmol_per_m2_dumpmodel,NO3_flux_mmol_per_m2_pumped,NO3_flux_mmol_per_m2_avgBD,NO3_flux_mmol_per_m2_dumpmodel,SO4_flux_mmol_per_m2_pumped,SO4_flux_mmol_per_m2_avgBD,SO4_flux_mmol_per_m2_dumpmodel,Si_flux_mmol_per_m2_pumped,Si_flux_mmol_per_m2_avgBD,Si_flux_mmol_per_m2_dumpmodel,Al_flux_mmol_per_m2_pumped,Al_flux_mmol_per_m2_avgBD,Al_flux_mmol_per_m2_dumpmodel,Fe_flux_mmol_per_m2_pumped,Fe_flux_mmol_per_m2_avgBD,Fe_flux_mmol_per_m2_dumpmodel,DOC_flux_mmol_per_m2_pumped,DOC_flux_mmol_per_m2_avgBD,DOC_flux_mmol_per_m2_dumpmodel,Na_cumflux_mmol_per_m2_pumped,Na_cumflux_mmol_per_m2_avgBD,Na_cumflux_mmol_per_m2_dumpmodel,K_cumflux_mmol_per_m2_pumped,K_cumflux_mmol_per_m2_avgBD,K_cumflux_mmol_per_m2_dumpmodel,Ca_cumflux_mmol_per_m2_pumped,Ca_cumflux_mmol_per_m2_avgBD,Ca_cumflux_mmol_per_m2_dumpmodel,Mg_cumflux_mmol_per_m2_pumped,Mg_cumflux_mmol_per_m2_avgBD,Mg_cumflux_mmol_per_m2_dumpmodel,Cl_cumflux_mmol_per_m2_pumped,Cl_cumflux_mmol_per_m2_avgBD,Cl_cumflux_mmol_per_m2_dumpmodel,HCO3_cumflux_mmol_per_m2_pumped,HCO3_cumflux_mmol_per_m2_avgBD,HCO3_cumflux_mmol_per_m2_dumpmodel,NO3_cumflux_mmol_per_m2_pumped,NO3_cumflux_mmol_per_m2_avgBD,NO3_cumflux_mmol_per_m2_dumpmodel,SO4_cumflux_mmol_per_m2_pumped,SO4_cumflux_mmol_per_m2_avgBD,SO4_cumflux_mmol_per_m2_dumpmodel,Si_cumflux_mmol_per_m2_pumped,Si_cumflux_mmol_per_m2_avgBD,Si_cumflux_mmol_per_m2_dumpmodel,Al_cumflux_mmol_per_m2_pumped,Al_cumflux_mmol_per_m2_avgBD,Al_cumflux_mmol_per_m2_dumpmodel,Fe_cumflux_mmol_per_m2_pumped,Fe_cumflux_mmol_per_m2_avgBD,Fe_cumflux_mmol_per_m2_dumpmodel,DOC_cumflux_mmol_per_m2_pumped,DOC_cumflux_mmol_per_m2_avgBD,DOC_cumflux_mmol_per_m2_dumpmodel,sampling_interval_days,TA_CO2_t_per_ha_per_yr_pumped,TA_CO2cum_t_per_ha_pumped,TA_CO2_t_per_ha_per_yr_avgBD,TA_CO2cum_t_per_ha_avgBD,TA_CO2_t_per_ha_per_yr_dumpmodel,TA_CO2cum_t_per_ha_dumpmodel,rain_interval_mm,temp_mean_interval_C,rain_interval_onsite_mm,temp_mean_interval_onsite_C
000.B,2022-08-16,0.0,2744.6479365237788,2228.3022593292526,499.54208642078095,830.0,806.0,0.0,5031.384696068309,14.1,92.07632103943936,0.42,5.0,699.444558732771,0.0,5.322237275014516,1826.8812527185737,7.1,728.7112221528212,213.62956633198036,7.14,7.31,8.67179491190045,8.81733552250745,28.0,19.8,19.9,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,93,2.5,2.5,2.5,0.0,xlsx_bemerkung,11.24926879752816,11.24926879752816,11.24926879752816,0.5669724201935921,0.5669724201935921,0.5669724201935921,16.90054148105775,16.90054148105775,16.90054148105775,4.306924622738737,4.306924622738737,4.306924622738737,13.721073025426431,13.721073025426431,13.721073025426431,30.981432857563476,30.981432857563476,30.981432857563476,0.0327723970136361,0.0327723970136361,0.0327723970136361,4.48713806744348,4.48713806744348,4.48713806744348,1.3154529946550513,1.3154529946550513,1.3154529946550513,0.0,0.0,0.0,0.0,0.0,0.0,3.0759980690934787,3.0759980690934787,3.0759980690934787,56.533703000107344,56.533703000107344,56.533703000107344,9.783588059745162,9.783588059745162,9.783588059745162,116.0580177918192,116.0580177918192,116.0580177918192,28.41334743218933,28.41334743218933,28.41334743218933,85.00213066589214,85.00213066589214,85.00213066589214,185.71502038800296,185.71502038800296,185.71502038800296,5.096530824681083,5.096530824681083,5.096530824681083,32.992881259951,32.992881259951,32.992881259951,11.435911632255063,11.435911632255063,11.435911632255063,0.0,0.0,0.0,0.002889554369706,0.002889554369706,0.002889554369706,27.648447119033975,27.648447119033975,27.648447119033975,15.0,0.3320029674460424,0.0817313233225562,0.3320029674460424,0.0817313233225562,0.3320029674460424,0.0817313233225562,2.4,22.246666666666663,2.8000000000000007,
000.B,2022-08-30,0.0,4241.728629173112,3948.890079823992,740.9874281908252,1138.0,1144.0,0.16116035455278,5621.384204402052,15.8,51.153511688577424,0.7,5.6,987.4511417403826,0.0,2.741758596219599,2218.3558068725533,4.4,1353.3208411409537,220.75055187637972,7.18,7.34,12.2276880603203,12.744173422109,14.0,18.9,18.9,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,107,44.0,44.0,44.0,0.0,xlsx_bemerkung,240.41294458717329,240.41294458717329,240.41294458717329,5.54373033078179,5.54373033078179,5.54373033078179,459.6947282847707,459.6947282847707,459.6947282847707,107.01440944969664,107.01440944969664,107.01440944969664,427.95853081836367,427.95853081836367,427.95853081836367,609.2140517085967,609.2140517085967,609.2140517085967,0.2971363995903013,0.2971363995903013,0.2971363995903013,146.66531283300975,146.66531283300975,146.66531283300975,23.923705129459872,23.923705129459872,23.923705129459872,0.0,0.0,0.0,0.017465654187986,0.017465654187986,0.017465654187986,80.30405625713377,80.30405625713377,80.30405625713377,296.9466475872806,296.9466475872806,296.9466475872806,15.327318390526951,15.327318390526951,15.327318390526951,575.7527460765899,575.7527460765899,575.7527460765899,135.42775688188595,135.42775688188595,135.42775688188595,512.9606614842558,512.9606614842558,512.9606614842558,794.9290720965996,794.9290720965996,794.9290720965996,5.393667224271384,5.393667224271384,5.393667224271384,179.65819409296074,179.65819409296074,179.65819409296074,35.35961676171493,35.35961676171493,35.35961676171493,0.0,0.0,0.0,0.020355208557692,0.020355208557692,0.020355208557692,107.95250337616774,107.95250337616774,107.95250337616774,14.0,6.994772617071668,0.3498403353389925,6.994772617071668,0.3498403353389925,6.994772617071668,0.3498403353389925,77.0,20.00714285714286,29.000000000000004,
000.B,2022-09-13,0.0,3493.188282848445,2820.6357713028515,541.1705936225128,960.0,955.0,0.0,5424.717701624138,15.2,7.673026753286613,0.56,5.4,822.8759514503189,0.0,5.160957357589833,1826.8812527185737,7.9,916.0941078492608,181.5851313821833,7.21,7.48,10.0316255403033,10.4798501257723,22.0,17.2,17.0,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,121,6.0,6.0,6.0,0.0,xlsx_bemerkung,26.998245114067583,26.998245114067583,26.998245114067583,0.1133944840387184,0.1133944840387184,0.1133944840387184,51.623472160321846,51.623472160321846,51.623472160321846,12.160728346556436,12.160728346556436,12.160728346556436,41.684272482308145,41.684272482308145,41.684272482308145,80.16824189592322,80.16824189592322,80.16824189592322,0.0762703057771896,0.0762703057771896,0.0762703057771896,13.538336569200895,13.538336569200895,13.538336569200895,2.683524109096304,2.683524109096304,2.683524109096304,0.0,0.0,0.0,0.0,0.0,0.0,7.997594979643045,7.997594979643045,7.997594979643045,323.9448927013482,323.9448927013482,323.9448927013482,15.44071287456567,15.44071287456567,15.44071287456567,627.3762182369118,627.3762182369118,627.3762182369118,147.58848522844238,147.58848522844238,147.58848522844238,554.6449339665639,554.6449339665639,554.6449339665639,875.0973139925229,875.0973139925229,875.0973139925229,5.469937530048575,5.469937530048575,5.469937530048575,193.19653066216165,193.19653066216165,193.19653066216165,38.04314087081124,38.04314087081124,38.04314087081124,0.0,0.0,0.0,0.020355208557692,0.020355208557692,0.020355208557692,115.95009835581078,115.95009835581078,115.95009835581078,14.0,0.920462391830396,0.3851215769149694,0.920462391830396,0.3851215769149694,0.920462391830396,0.3851215769149694,34.8,17.264285714285716,21.4,
000.B,2022-10-11,0.0,3992.2151803982233,3666.826502693707,832.570144034635,1170.0,1158.0,0.0,5670.55083009653,15.9,20.46140467543097,0.41,5.7,1110.8825344579304,0.0,3.386878265918328,2218.3558068725533,9.1,1457.4224443056423,210.0690735597807,7.54,7.58,12.2041567419678,12.4600738846263,20.0,17.2,13.0,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,149,8.5,8.5,8.5,0.0,xlsx_bemerkung,46.44340974979483,46.44340974979483,46.44340974979483,0.4283791619240473,0.4283791619240473,0.4283791619240473,83.58085968814015,83.58085968814015,83.58085968814015,23.257392962789183,23.257392962789183,23.257392962789183,76.76853515491752,76.76853515491752,76.76853515491752,118.7184287089175,118.7184287089175,118.7184287089175,0.070907549902231,0.070907549902231,0.070907549902231,30.51253885861566,30.51253885861566,30.51253885861566,4.397997845463388,4.397997845463388,4.397997845463388,0.0,0.0,0.0,0.0,0.0,0.0,17.430655724863044,17.430655724863044,17.430655724863044,370.38830245114303,370.38830245114303,370.38830245114303,15.869092036489716,15.869092036489716,15.869092036489716,710.9570779250519,710.9570779250519,710.9570779250519,170.84587819123158,170.84587819123158,170.84587819123158,631.4134691214815,631.4134691214815,631.4134691214815,993.8157427014404,993.8157427014404,993.8157427014404,5.540845079950805,5.540845079950805,5.540845079950805,223.7090695207773,223.7090695207773,223.7090695207773,42.44113871627463,42.44113871627463,42.44113871627463,0.0,0.0,0.0,0.020355208557692,0.020355208557692,0.020355208557692,133.38075408067382,133.38075408067382,133.38075408067382,28.0,0.681540758905638,0.4373683702054768,0.681540758905638,0.4373683702054768,0.681540758905638,0.4373683702054768,82.9,10.832142857142856,76.6,
000.B,2022-11-15,0.0,3742.701731623334,3666.826502693707,915.8271584380984,1160.0,1142.0,0.0,5326.384450235179,14.9,122.7684280525858,0.26,5.33,1069.7387368854145,0.0,0.0,2044.367116137451,9.2,1561.524047470331,202.94808801538133,7.57,7.52,12.0648406834449,11.8061581046804,10.0,14.1,9.0,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,184,9.0,9.0,9.0,0.0,xlsx_bemerkung,45.31848287004202,45.31848287004202,45.31848287004202,2.721467616929242,2.721467616929242,2.721467616929242,82.96629454337439,82.96629454337439,82.96629454337439,23.713420275785047,23.713420275785047,23.713420275785047,81.28433134050088,81.28433134050088,81.28433134050088,118.07256170472073,118.07256170472073,118.07256170472073,0.0,0.0,0.0,34.615065091706846,34.615065091706846,34.615065091706846,4.498849241720275,4.498849241720275,4.498849241720275,0.0,0.0,0.0,0.0,0.0,0.0,20.30158725601696,20.30158725601696,20.30158725601696,415.70678532118507,415.70678532118507,415.70678532118507,18.590559653418957,18.590559653418957,18.590559653418957,793.9233724684264,793.9233724684264,793.9233724684264,194.55929846701665,194.55929846701665,194.55929846701665,712.6978004619823,712.6978004619823,712.6978004619823,1111.888304406161,1111.888304406161,1111.888304406161,5.540845079950805,5.540845079950805,5.540845079950805,258.32413461248416,258.32413461248416,258.32413461248416,46.9399879579949,46.9399879579949,46.9399879579949,0.0,0.0,0.0,0.020355208557692,0.020355208557692,0.020355208557692,153.6823413366908,153.6823413366908,153.6823413366908,35.0,0.5422663637671515,0.4893309238861074,0.5422663637671515,0.4893309238861074,0.5422663637671515,0.4893309238861074,39.5,11.151428571428571,36.6,
000.B,2022-12-12,0.0,3493.188282848445,3102.6993484331365,949.129964199484,1040.0,1039.0,0.0,4441.385187734565,12.4,242.97918052074272,0.19,4.44,905.1635465953508,0.0,0.0,1957.3727707699,11.0,1769.7272537997085,185.145624154383,7.46,7.54,11.0328811667821,11.010188079526,-2.0,14.2,4.8,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,211,19.0,19.0,19.0,0.0,xlsx_bemerkung,91.60118877987216,91.60118877987216,91.60118877987216,11.370946871660374,11.370946871660374,11.370946871660374,163.4743285076858,163.4743285076858,163.4743285076858,42.359870407171584,42.359870407171584,42.359870407171584,145.20021581337338,145.20021581337338,145.20021581337338,207.84807528807076,207.84807528807076,207.84807528807076,0.0,0.0,0.0,82.81974833052821,82.81974833052821,82.81974833052821,8.664450391461273,8.664450391461273,8.664450391461273,0.0,0.0,0.0,0.0,0.0,0.0,44.41741211770983,44.41741211770983,44.41741211770983,507.3079741010572,507.3079741010572,507.3079741010572,29.961506525079333,29.961506525079333,29.961506525079333,957.397700976112,957.397700976112,957.397700976112,236.9191688741882,236.9191688741882,236.9191688741882,857.8980162753558,857.8980162753558,857.8980162753558,1319.7363796942318,1319.7363796942318,1319.7363796942318,5.540845079950805,5.540845079950805,5.540845079950805,341.1438829430124,341.1438829430124,341.1438829430124,55.604438349456174,55.604438349456174,55.604438349456174,0.0,0.0,0.0,0.020355208557692,0.020355208557692,0.020355208557692,198.09975345440063,198.09975345440063,198.09975345440063,27.0,1.2374109876074355,0.5808027833396344,1.2374109876074355,0.5808027833396344,1.2374109876074355,0.5808027833396344,44.30000000000001,2.8000000000000003,39.0,
000.B,2023-01-17,0.0,2195.718349219023,1410.3178856514255,832.570144034635,710.0,708.0,0.0,3720.274677548879,10.42,171.36426415673435,0.26,3.72,534.8693684427072,0.0,0.0,1261.4180078294912,8.2,1145.1176348115762,138.85921811578723,7.54,7.53,7.37142884630185,6.90218391167524,4.0,14.0,5.7,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,247,22.0,22.0,22.0,0.0,xlsx_bemerkung,68.3526999316473,68.3526999316473,68.3526999316473,9.285748304059496,9.285748304059496,9.285748304059496,118.97981202664656,118.97981202664656,118.97981202664656,28.9830692259595,28.9830692259595,28.9830692259595,76.42116621756495,76.42116621756495,76.42116621756495,201.59123868491463,201.59123868491463,201.59123868491463,0.0,0.0,0.0,62.050709275504126,62.050709275504126,62.050709275504126,7.524391129426894,7.524391129426894,7.524391129426894,0.0,0.0,0.0,0.0,0.0,0.0,45.11463834670435,45.11463834670435,45.11463834670435,575.6606740327045,575.6606740327045,575.6606740327045,39.247254829138825,39.247254829138825,39.247254829138825,1076.3775130027586,1076.3775130027586,1076.3775130027586,265.9022381001477,265.9022381001477,265.9022381001477,934.3191824929206,934.3191824929206,934.3191824929206,1521.3276183791463,1521.3276183791463,1521.3276183791463,5.540845079950805,5.540845079950805,5.540845079950805,403.1945922185165,403.1945922185165,403.1945922185165,63.12882947888307,63.12882947888307,63.12882947888307,0.0,0.0,0.0,0.020355208557692,0.020355208557692,0.020355208557692,243.21439180110497,243.21439180110497,243.21439180110497,36.0,0.9001209660290639,0.6695210715724785,0.9001209660290639,0.6695210715724785,0.9001209660290639,0.6695210715724785,64.39999999999999,4.558333333333334,47.2,
000.B,2023-02-14,2.594322140686384,1272.5185887519335,479.50808112148474,632.7533094663225,430.0,435.0,0.6267347121497001,3474.441549076487,9.74,132.9991303903013,0.14,3.48,329.1503805801276,0.0,0.0,1043.932144410613,9.5,322.7149698105351,135.29872534358756,7.61,7.79,4.55011640883553,4.3861612825138,3.0,20.1,3.0,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,275,14.0,14.0,14.0,0.0,xlsx_bemerkung,35.997660152090106,35.997660152090106,35.997660152090106,4.58617691001039,4.58617691001039,4.58617691001039,43.87995133627358,43.87995133627358,43.87995133627358,11.350013123452676,11.350013123452676,11.350013123452676,16.53476141798223,16.53476141798223,16.53476141798223,119.80832927849954,119.80832927849954,119.80832927849954,0.0,0.0,0.0,11.128102407259831,11.128102407259831,11.128102407259831,4.665473287709916,4.665473287709916,4.665473287709916,0.0894593841615994,0.0894593841615994,0.0894593841615994,0.0216115417982655,0.0216115417982655,0.0216115417982655,21.819079636769747,21.819079636769747,21.819079636769747,611.6583341847946,611.6583341847946,611.6583341847946,43.83343173914922,43.83343173914922,43.83343173914922,1120.257464339032,1120.257464339032,1120.257464339032,277.25225122360035,277.25225122360035,277.25225122360035,950.8539439109028,950.8539439109028,950.8539439109028,1641.135947657646,1641.135947657646,1641.135947657646,5.540845079950805,5.540845079950805,5.540845079950805,414.3226946257763,414.3226946257763,414.3226946257763,67.79430276659298,67.79430276659298,67.79430276659298,0.0894593841615994,0.0894593841615994,0.0894593841615994,0.0419667503559575,0.0419667503559575,0.0419667503559575,265.0334714378747,265.0334714378747,265.0334714378747,28.0,0.6877976784875666,0.7222475192046534,0.6877976784875666,0.7222475192046534,0.6877976784875666,0.7222475192046534,37.0,0.2178571428571428,8.199999999999996,
000.B,2023-03-13,9.63605366540657,948.151105344578,169.2381462781711,616.1019065856299,330.0,334.0,2.3278717879846003,3097.4974187521507,8.65,125.32610363701468,0.0,3.09,246.86278543509565,0.0,0.0,956.9377990430625,8.9,103.06058713304184,149.54069643238626,7.65,7.82,3.42362474024475,3.48032809092678,15.0,15.4,6.7,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,302,11.0,11.0,11.0,0.0,xlsx_bemerkung,25.926886180969667,25.926886180969667,25.926886180969667,3.3955348276038455,3.3955348276038455,3.3955348276038455,25.688823051207773,25.688823051207773,25.688823051207773,6.688400590606039,6.688400590606039,6.688400590606039,4.585269973053896,4.585269973053896,4.585269973053896,83.92234385781687,83.92234385781687,83.92234385781687,0.0,0.0,0.0,2.7922819173976854,2.7922819173976854,2.7922819173976854,4.051595223537558,4.051595223537558,4.051595223537558,0.2610753456144636,0.2610753456144636,0.2610753456144636,0.0630704179010606,0.0630704179010606,0.0630704179010606,16.69241618828061,16.69241618828061,16.69241618828061,637.5852203657643,637.5852203657643,637.5852203657643,47.228966566753066,47.228966566753066,47.228966566753066,1145.94628739024,1145.94628739024,1145.94628739024,283.94065181420643,283.94065181420643,283.94065181420643,955.4392138839568,955.4392138839568,955.4392138839568,1725.058291515463,1725.058291515463,1725.058291515463,5.540845079950805,5.540845079950805,5.540845079950805,417.114976543174,417.114976543174,417.114976543174,71.84589799013054,71.84589799013054,71.84589799013054,0.3505347297760631,0.3505347297760631,0.3505347297760631,0.1050371682570181,0.1050371682570181,0.1050371682570181,281.7258876261553,281.7258876261553,281.7258876261553,27.0,0.4996266155051191,0.75918090351304,0.4996266155051191,0.75918090351304,0.4996266155051191,0.75918090351304,50.099999999999994,4.725925925925925,32.2,
000.B,2023-04-17,1.4824697946779335,998.0537950995558,121.2873381660226,599.4505037049372,350.0,346.0,0.32232070910556,3343.330547224544,9.38,143.22983272801676,0.24,3.35,246.86278543509565,0.0,4.354557770466422,1043.932144410613,8.8,68.70705808869457,153.10118920458592,,7.63,3.55724389435503,3.68117308904758,15.0,21.2,8.7,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,337,14.5,14.5,14.5,0.0,xlsx_bemerkung,37.283290871807615,37.283290871807615,37.283290871807615,5.1153511688577415,5.1153511688577415,5.1153511688577415,35.644778396412704,35.644778396412704,35.644778396412704,8.816528051253416,8.816528051253416,8.816528051253416,4.331690648786521,4.331690648786521,4.331690648786521,119.40466240087656,119.40466240087656,119.40466240087656,0.1555199203738007,0.1555199203738007,0.1555199203738007,2.453823503167663,2.453823503167663,2.453823503167663,5.467899614449497,5.467899614449497,5.467899614449497,0.0529453498099261,0.0529453498099261,0.0529453498099261,0.0115114538966271,0.0115114538966271,0.0115114538966271,21.408946560890612,21.408946560890612,21.408946560890612,674.8685112375719,674.8685112375719,674.8685112375719,52.34431773561081,52.34431773561081,52.34431773561081,1181.5910657866527,1181.5910657866527,1181.5910657866527,292.7571798654598,292.7571798654598,292.7571798654598,959.7709045327432,959.7709045327432,959.7709045327432,1844.4629539163395,1844.4629539163395,1844.4629539163395,5.696365000324606,5.696365000324606,5.696365000324606,419.56880004634166,419.56880004634166,419.56880004634166,77.31379760458003,77.31379760458003,77.31379760458003,0.4034800795859893,0.4034800795859893,0.4034800795859893,0.1165486221536453,0.1165486221536453,0.1165486221536453,303.13483418704595,303.13483418704595,303.13483418704595,35.0,0.5483842406917041,0.8117297013890418,0.5483842406917041,0.8117297013890418,0.5483842406917041,0.8117297013890418,57.99999999999999,7.462857142857144,39.400000000000006,
000.B,2023-05-16,0.0,1247.5672438744448,84.61907313908554,624.4276080259762,400.0,399.0,0.0,4064.44105741023,11.4,138.11448155915903,0.33,4.06,325.03600082287596,0.0,5.644797109863879,1087.429317094389,7.9,45.80470539246305,181.5851313821833,7.51,7.37,4.19739264070231,4.3752696999358,15.0,14.2,12.3,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,366,3.0,3.0,3.0,0.0,notebook_gapfill,8.035191998234401,8.035191998234401,8.035191998234401,1.0205503563484657,1.0205503563484657,1.0205503563484657,9.218477171486043,9.218477171486043,9.218477171486043,2.401743848444896,2.401743848444896,2.401743848444896,0.6252640872346222,0.6252640872346222,0.6252640872346222,30.03281569514948,30.03281569514948,30.03281569514948,0.0417103234719005,0.0417103234719005,0.0417103234719005,0.3384584142300225,0.3384584142300225,0.3384584142300225,1.341762054548152,1.341762054548152,1.341762054548152,0.0,0.0,0.0,0.0,0.0,0.0,4.6139971036402185,4.6139971036402185,4.6139971036402185,682.9037032358062,682.9037032358062,682.9037032358062,53.36486809195927,53.36486809195927,53.36486809195927,1190.8095429581388,1190.8095429581388,1190.8095429581388,295.15892371390476,295.15892371390476,295.15892371390476,960.396168619978,960.396168619978,960.396168619978,1874.495769611489,1874.495769611489,1874.495769611489,5.738075323796506,5.738075323796506,5.738075323796506,419.9072584605717,419.9072584605717,419.9072584605717,78.65555965912819,78.65555965912819,78.65555965912819,0.4034800795859893,0.4034800795859893,0.4034800795859893,0.1165486221536453,0.1165486221536453,0.1165486221536453,307.74883129068616,307.74883129068616,307.74883129068616,29.0,0.1664676229000486,0.8249468432483201,0.1664676229000486,0.8249468432483201,0.1664676229000486,0.8249468432483201,62.2,11.820689655172414,29.6,
000.B,2023-06-20,0.0,1097.8591746095117,126.92860970862831,632.7533094663225,380.0,378.0,0.0,3703.885802317387,10.4,186.7103176633076,0.29,3.71,288.0065830076116,0.0,32.25598348493645,1000.434971726838,5.8,46.845721424109925,160.22217474898525,7.39,7.4,3.9076866606833,3.96283245450623,30.0,22.3,18.2,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,401,3.0,3.0,3.0,0.0,notebook_gapfill,7.392376638375649,7.392376638375649,7.392376638375649,1.3796328891377407,1.3796328891377407,1.3796328891377407,8.112259910907719,8.112259910907719,8.112259910907719,2.128127460647376,2.128127460647376,2.128127460647376,0.9378961308519332,0.9378961308519332,0.9378961308519332,27.36861430283783,27.36861430283783,27.36861430283783,0.2383447055537176,0.2383447055537176,0.2383447055537176,0.3461506509170684,0.3461506509170684,0.3461506509170684,1.1839076951895462,1.1839076951895462,1.1839076951895462,0.0,0.0,0.0,0.0,0.0,0.0,4.675517065022087,4.675517065022087,4.675517065022087,690.2960798741819,690.2960798741819,690.2960798741819,54.74450098109701,54.74450098109701,54.74450098109701,1198.9218028690466,1198.9218028690466,1198.9218028690466,297.2870511745521,297.2870511745521,297.2870511745521,961.3340647508298,961.3340647508298,961.3340647508298,1901.864383914327,1901.864383914327,1901.864383914327,5.9764200293502245,5.9764200293502245,5.9764200293502245,420.25340911148874,420.25340911148874,420.25340911148874,79.83946735431773,79.83946735431773,79.83946735431773,0.4034800795859893,0.4034800795859893,0.4034800795859893,0.1165486221536453,0.1165486221536453,0.1165486221536453,312.4243483557083,312.4243483557083,312.4243483557083,35.0,0.1256945622680782,0.8369914967168561,0.1256945622680782,0.8369914967168561,0.1256945622680782,0.8369914967168561,62.6,17.525714285714287,14.8,
000.B,2023-09-12,0.0,1546.9833824043114,115.6460666234169,1081.508617100991,460.0,470.0,0.0,4900.273694216366,13.7,58.82653844186403,0.31,4.9,329.1503805801276,0.0,0.0,1304.915180513267,7.1,75.99417031022278,231.43203019297871,7.39,7.41,5.11921563534211,5.12160756949049,27.0,20.0,16.7,000,B,FUERTH2022,Fürth 2022,2022,,False,Control,000,Control,2022-05-15,485,11.3,11.3,11.3,0.0,xlsx_bemerkung,36.31906783201949,36.31906783201949,36.31906783201949,1.6372903556479397,1.6372903556479397,1.6372903556479397,43.05643404228749,43.05643404228749,43.05643404228749,9.161082021072517,9.161082021072517,9.161082021072517,3.2187205735088935,3.2187205735088935,3.2187205735088935,136.3869279424752,136.3869279424752,136.3869279424752,0.0,0.0,0.0,2.115108681048073,2.115108681048073,2.115108681048073,6.441334830494235,6.441334830494235,6.441334830494235,0.0,0.0,0.0,0.0,0.0,0.0,30.101101904534964,30.101101904534964,30.101101904534964,726.6151477062015,726.6151477062015,726.6151477062015,56.38179133674495,56.38179133674495,56.38179133674495,1241.978236911334,1241.978236911334,1241.978236911334,306.4481331956246,306.4481331956246,306.4481331956246,964.5527853243389,964.5527853243389,964.5527853243389,2038.251311856802,2038.251311856802,2038.251311856802,5.9764200293502245,5.9764200293502245,5.9764200293502245,422.3685177925368,422.3685177925368,422.3685177925368,86.28080218481198,86.28080218481198,86.28080218481198,0.4034800795859893,0.4034800795859893,0.4034800795859893,0.1165486221536453,0.1165486221536453,0.1165486221536453,342.5254502602432,342.5254502602432,342.5254502602432,84.0,0.2609907924871902,0.8970140198350599,0.2609907924871902,0.8970140198350599,0.2609907924871902,0.8970140198350599,280.0,19.81785714285714,65.6,
